# JWST blank sky Saha et al.
# https://arxiv.org/pdf/2503.14582
# mass [eV]     photon coupling [GeV^-1]
# Limits from https://arxiv.org/abs/2503.14582
# mass [eV]	photon coupling [GeV^-1]
4.765322e-01	5.240955e-11
4.765336e-01	4.495761e-11
4.765405e-01	3.999035e-11
4.765406e-01	4.872261e-11
4.765407e-01	4.057373e-11
4.765456e-01	4.799824e-11
4.765456e-01	5.681040e-11
4.765458e-01	4.680975e-11
4.765504e-01	5.402900e-11
4.765581e-01	4.149735e-11
4.765688e-01	4.999373e-11
4.765798e-01	4.100021e-11
4.765875e-01	5.700416e-11
4.765928e-01	5.762151e-11
4.765945e-01	4.423571e-11
4.765965e-01	5.062671e-11
4.766014e-01	3.896747e-11
4.766014e-01	4.758764e-11
4.766015e-01	4.044364e-11
4.766065e-01	5.711861e-11
4.766065e-01	4.908216e-11
4.766067e-01	4.719879e-11
4.766112e-01	5.349716e-11
4.766168e-01	3.373556e-11
4.766189e-01	4.074566e-11
4.766296e-01	4.868006e-11
4.766407e-01	4.102057e-11
4.766435e-01	4.393635e-11
4.766450e-01	5.516394e-11
4.766455e-01	4.474701e-11
4.766455e-01	4.496633e-11
4.766460e-01	5.593115e-11
4.766484e-01	5.677578e-11
4.766537e-01	5.805245e-11
4.766554e-01	4.379511e-11
4.766622e-01	3.813189e-11
4.766623e-01	4.703778e-11
4.766624e-01	4.050580e-11
4.766674e-01	5.743506e-11
4.766674e-01	5.057769e-11
4.766676e-01	4.784432e-11
4.766720e-01	5.326446e-11
4.766798e-01	4.025818e-11
4.766905e-01	4.784049e-11
4.766961e-01	5.249727e-11
4.767017e-01	4.105288e-11
4.767093e-01	5.697787e-11
4.767127e-01	5.928145e-11
4.767146e-01	5.864431e-11
4.767163e-01	4.364496e-11
4.767231e-01	3.748407e-11
4.767231e-01	4.704862e-11
4.767232e-01	4.077516e-11
4.767283e-01	5.779631e-11
4.767284e-01	5.247332e-11
4.767285e-01	4.875457e-11
4.767329e-01	5.320649e-11
4.767407e-01	4.005924e-11
4.767514e-01	4.735532e-11
4.767604e-01	5.079296e-11
4.767626e-01	4.112272e-11
4.767702e-01	5.743902e-11
4.767736e-01	5.775995e-11
4.767756e-01	5.937458e-11
4.767773e-01	4.380423e-11
4.767808e-01	3.457321e-11
4.767840e-01	3.701935e-11
4.767840e-01	4.761982e-11
4.767841e-01	4.126761e-11
4.767892e-01	5.824966e-11
4.767893e-01	5.473808e-11
4.767894e-01	4.994101e-11
4.767938e-01	5.318102e-11
4.768016e-01	4.016859e-11
4.768076e-01	4.308596e-11
4.768091e-01	5.719859e-11
4.768095e-01	5.161083e-11
4.768095e-01	4.718979e-11
4.768100e-01	5.801060e-11
4.768123e-01	4.712739e-11
4.768235e-01	5.880043e-11
4.768235e-01	4.125668e-11
4.768311e-01	5.796835e-11
4.768346e-01	5.690736e-11
4.768382e-01	4.430696e-11
4.768449e-01	3.672935e-11
4.768449e-01	4.877631e-11
4.768450e-01	4.200351e-11
4.768502e-01	5.884850e-11
4.768502e-01	5.731001e-11
4.768504e-01	5.142125e-11
4.768547e-01	5.303829e-11
4.768595e-01	5.871909e-11
4.768601e-01	5.484630e-11
4.768625e-01	4.060143e-11
4.768733e-01	4.707631e-11
4.768844e-01	5.614054e-11
4.768845e-01	4.148489e-11
4.768920e-01	5.838020e-11
4.768955e-01	5.672391e-11
4.768992e-01	4.520897e-11
4.769058e-01	3.660163e-11
4.769059e-01	5.057075e-11
4.769060e-01	4.301063e-11
4.769111e-01	5.964743e-11
4.769114e-01	5.322151e-11
4.769156e-01	5.264218e-11
4.769204e-01	5.787151e-11
4.769234e-01	4.136862e-11
4.769245e-01	5.367541e-11
4.769342e-01	4.713794e-11
4.769448e-01	3.719805e-11
4.769454e-01	5.404826e-11
4.769455e-01	4.184387e-11
4.769530e-01	5.853491e-11
4.769565e-01	5.722864e-11
4.769602e-01	4.659768e-11
4.769667e-01	3.661873e-11
4.769668e-01	5.308807e-11
4.769669e-01	4.432648e-11
4.769717e-01	4.255409e-11
4.769720e-01	5.898612e-11
4.769723e-01	5.537436e-11
4.769736e-01	5.107690e-11
4.769765e-01	5.189911e-11
4.769814e-01	5.756262e-11
4.769843e-01	4.247630e-11
4.769952e-01	4.726707e-11
4.770064e-01	5.253219e-11
4.770065e-01	4.237944e-11
4.770140e-01	5.838008e-11
4.770175e-01	5.845340e-11
4.770212e-01	4.860811e-11
4.770242e-01	5.979422e-11
4.770277e-01	3.675676e-11
4.770277e-01	5.645359e-11
4.770278e-01	4.600192e-11
4.770333e-01	5.792990e-11
4.770374e-01	5.078318e-11
4.770424e-01	5.783352e-11
4.770453e-01	4.392451e-11
4.770562e-01	4.744108e-11
4.770674e-01	5.158865e-11
4.770675e-01	4.315023e-11
4.770750e-01	5.796976e-11
4.770822e-01	5.145177e-11
4.770887e-01	3.698462e-11
4.770888e-01	4.809857e-11
4.770984e-01	4.934233e-11
4.771034e-01	5.871989e-11
4.771063e-01	4.570378e-11
4.771090e-01	4.135452e-11
4.771172e-01	4.766193e-11
4.771284e-01	5.120965e-11
4.771285e-01	4.423260e-11
4.771360e-01	4.258983e-11
4.771360e-01	5.744913e-11
4.771379e-01	5.617796e-11
4.771432e-01	5.546316e-11
4.771496e-01	3.726449e-11
4.771498e-01	5.070038e-11
4.771593e-01	4.769041e-11
4.771672e-01	4.779043e-11
4.771782e-01	4.795479e-11
4.771895e-01	5.139552e-11
4.771896e-01	4.572858e-11
4.771970e-01	5.701289e-11
4.772106e-01	3.755451e-11
4.772108e-01	5.391431e-11
4.772203e-01	4.596414e-11
4.772282e-01	5.012939e-11
4.772392e-01	4.836292e-11
4.772505e-01	5.215700e-11
4.772506e-01	4.777960e-11
4.772580e-01	5.685929e-11
4.772717e-01	3.781405e-11
4.772718e-01	5.787955e-11
4.772733e-01	4.557239e-11
4.772813e-01	4.429969e-11
4.772893e-01	5.262936e-11
4.773002e-01	4.894042e-11
4.773003e-01	4.345142e-11
4.773116e-01	5.351632e-11
4.773117e-01	5.059104e-11
4.773191e-01	5.715765e-11
4.773327e-01	3.801046e-11
4.773423e-01	4.280991e-11
4.773503e-01	5.514224e-11
4.773613e-01	4.974426e-11
4.773727e-01	5.550141e-11
4.773728e-01	5.447750e-11
4.773801e-01	5.803220e-11
4.773829e-01	5.901722e-11
4.773937e-01	3.812576e-11
4.774034e-01	4.157753e-11
4.774113e-01	5.746045e-11
4.774224e-01	5.082716e-11
4.774338e-01	5.814373e-11
4.774339e-01	5.994971e-11
4.774377e-01	4.715828e-11
4.774412e-01	5.955305e-11
4.774440e-01	5.749780e-11
4.774548e-01	3.816040e-11
4.774644e-01	4.065838e-11
4.774648e-01	4.462668e-11
4.774724e-01	5.933754e-11
4.774834e-01	5.223112e-11
4.775051e-01	5.617472e-11
4.775159e-01	3.813286e-11
4.775255e-01	4.008882e-11
4.775446e-01	5.398216e-11
4.775663e-01	5.505475e-11
4.775770e-01	3.807509e-11
4.775866e-01	3.988203e-11
4.776023e-01	4.569078e-11
4.776057e-01	5.607873e-11
4.776274e-01	5.412605e-11
4.776294e-01	4.484268e-11
4.776295e-01	5.823751e-11
4.776311e-01	5.668990e-11
4.776312e-01	5.450465e-11
4.776313e-01	5.867764e-11
4.776318e-01	5.957382e-11
4.776381e-01	3.802593e-11
4.776477e-01	4.009305e-11
4.776668e-01	5.848995e-11
4.776886e-01	5.336538e-11
4.776992e-01	3.802465e-11
4.777088e-01	4.070618e-11
4.777168e-01	5.941412e-11
4.777497e-01	5.274205e-11
4.777603e-01	3.810623e-11
4.777669e-01	4.387205e-11
4.777699e-01	4.175460e-11
4.777780e-01	5.793556e-11
4.777941e-01	4.344647e-11
4.777942e-01	5.602151e-11
4.777958e-01	5.455738e-11
4.777959e-01	4.848993e-11
4.777960e-01	5.678861e-11
4.777966e-01	5.957332e-11
4.778109e-01	5.222319e-11
4.778215e-01	3.829856e-11
4.778310e-01	4.326231e-11
4.778391e-01	5.636462e-11
4.778721e-01	5.177894e-11
4.778827e-01	3.862107e-11
4.778922e-01	4.525401e-11
4.779003e-01	5.497217e-11
4.779317e-01	4.416269e-11
4.779334e-01	5.138709e-11
4.779438e-01	3.908388e-11
4.779534e-01	4.775019e-11
4.779589e-01	4.128773e-11
4.779591e-01	5.439401e-11
4.779606e-01	5.578829e-11
4.779608e-01	4.329023e-11
4.779609e-01	5.583268e-11
4.779615e-01	5.397003e-11
4.779946e-01	5.103617e-11
4.780050e-01	3.968680e-11
4.780145e-01	5.075825e-11
4.780227e-01	5.351279e-11
4.780559e-01	5.072629e-11
4.780663e-01	4.041813e-11
4.780757e-01	5.425877e-11
4.780839e-01	5.371683e-11
4.780965e-01	4.823190e-11
4.781171e-01	5.046770e-11
4.781239e-01	3.973493e-11
4.781240e-01	5.465344e-11
4.781257e-01	3.960061e-11
4.781258e-01	5.543779e-11
4.781275e-01	4.125357e-11
4.781370e-01	5.818838e-11
4.781451e-01	5.468347e-11
4.781784e-01	5.027746e-11
4.781887e-01	4.215685e-11
4.782064e-01	5.651869e-11
4.782397e-01	5.017521e-11
4.782500e-01	4.308365e-11
4.782615e-01	5.797617e-11
4.782676e-01	5.934588e-11
4.782889e-01	3.993473e-11
4.782891e-01	5.813204e-11
4.782908e-01	3.769903e-11
4.782909e-01	5.614763e-11
4.783010e-01	5.017875e-11
4.783113e-01	4.399039e-11
4.783181e-01	5.730072e-11
4.783624e-01	5.030031e-11
4.783726e-01	4.484723e-11
4.783794e-01	5.507256e-11
4.784237e-01	5.054353e-11
4.784339e-01	4.565191e-11
4.784408e-01	5.369702e-11
4.784541e-01	4.298138e-11
4.784559e-01	3.762980e-11
4.784560e-01	5.854908e-11
4.784851e-01	5.090184e-11
4.784952e-01	4.643895e-11
4.785022e-01	5.305223e-11
4.785465e-01	5.135810e-11
4.785566e-01	4.728108e-11
4.785635e-01	5.306121e-11
4.786079e-01	5.188627e-11
4.786179e-01	4.827896e-11
4.786194e-01	5.021577e-11
4.786212e-01	3.933678e-11
4.786250e-01	5.368186e-11
4.786693e-01	5.245512e-11
4.786793e-01	4.955274e-11
4.786864e-01	5.489956e-11
4.787307e-01	5.303378e-11
4.787407e-01	5.122655e-11
4.787478e-01	5.672027e-11
4.787866e-01	4.263607e-11
4.787922e-01	5.359805e-11
4.788021e-01	5.341564e-11
4.788093e-01	5.916150e-11
4.788536e-01	5.413555e-11
4.788635e-01	5.620867e-11
4.788636e-01	5.838042e-11
4.789151e-01	5.464768e-11
4.789250e-01	5.963626e-11
4.789250e-01	5.654371e-11
4.789521e-01	4.695022e-11
4.789766e-01	5.514728e-11
4.789865e-01	5.475283e-11
4.790381e-01	5.565297e-11
4.790480e-01	5.309243e-11
4.790996e-01	5.618198e-11
4.791094e-01	5.163663e-11
4.791177e-01	5.098626e-11
4.791612e-01	5.674516e-11
4.791709e-01	5.045067e-11
4.792227e-01	5.733978e-11
4.792325e-01	4.958425e-11
4.792835e-01	5.329674e-11
4.792843e-01	5.795671e-11
4.792940e-01	4.907844e-11
4.793459e-01	5.858105e-11
4.793555e-01	4.896665e-11
4.794075e-01	5.920007e-11
4.794171e-01	4.927582e-11
4.794493e-01	5.389405e-11
4.794691e-01	5.980999e-11
4.794787e-01	5.002524e-11
4.795151e-01	5.944548e-11
4.795403e-01	5.122183e-11
4.795478e-01	5.758009e-11
4.795768e-01	5.826984e-11
4.796019e-01	5.285163e-11
4.796095e-01	5.226854e-11
4.796153e-01	5.433840e-11
4.796385e-01	5.723810e-11
4.796635e-01	5.485704e-11
4.796712e-01	4.863872e-11
4.797002e-01	5.631874e-11
4.797252e-01	5.712489e-11
4.797328e-01	4.616526e-11
4.797619e-01	5.545332e-11
4.797813e-01	5.607928e-11
4.797868e-01	5.946429e-11
4.797946e-01	4.453194e-11
4.798236e-01	5.466690e-11
4.798563e-01	4.354787e-11
4.798854e-01	5.390750e-11
4.799180e-01	4.309378e-11
4.799471e-01	5.316136e-11
4.799475e-01	5.958275e-11
4.799798e-01	4.310244e-11
4.799827e-01	5.607525e-11
4.800089e-01	5.242718e-11
4.800208e-01	5.997715e-11
4.800415e-01	4.354626e-11
4.800445e-01	5.257849e-11
4.800707e-01	5.171599e-11
4.800771e-01	5.916492e-11
4.800826e-01	5.852661e-11
4.801033e-01	4.443379e-11
4.801063e-01	4.993657e-11
4.801325e-01	5.104803e-11
4.801389e-01	5.607500e-11
4.801443e-01	5.745112e-11
4.801651e-01	4.581305e-11
4.801653e-01	5.928286e-11
4.801681e-01	4.796300e-11
4.801943e-01	5.044785e-11
4.802007e-01	5.361113e-11
4.802061e-01	5.684713e-11
4.802188e-01	5.611127e-11
4.802270e-01	4.777312e-11
4.802271e-01	5.792036e-11
4.802299e-01	4.650313e-11
4.802562e-01	4.993914e-11
4.802626e-01	5.178178e-11
4.802679e-01	5.675976e-11
4.802805e-01	5.295837e-11
4.802888e-01	5.046672e-11
4.802889e-01	5.656697e-11
4.802917e-01	4.543868e-11
4.803180e-01	4.954038e-11
4.803244e-01	5.058238e-11
4.803298e-01	5.718492e-11
4.803302e-01	5.952280e-11
4.803423e-01	5.051058e-11
4.803506e-01	5.413030e-11
4.803508e-01	5.524872e-11
4.803536e-01	4.467373e-11
4.803799e-01	4.926243e-11
4.803863e-01	5.000503e-11
4.803916e-01	5.806621e-11
4.804042e-01	4.864350e-11
4.804125e-01	5.912500e-11
4.804126e-01	5.400536e-11
4.804155e-01	4.414037e-11
4.804418e-01	4.910788e-11
4.804482e-01	5.004550e-11
4.804535e-01	5.928607e-11
4.804660e-01	4.724561e-11
4.804745e-01	5.288061e-11
4.804774e-01	4.379455e-11
4.804967e-01	5.488171e-11
4.805037e-01	4.907228e-11
4.805101e-01	5.070726e-11
4.805278e-01	4.621443e-11
4.805364e-01	5.191350e-11
4.805393e-01	4.361276e-11
4.805656e-01	4.914674e-11
4.805720e-01	5.200287e-11
4.805897e-01	4.546062e-11
4.805983e-01	5.113236e-11
4.806012e-01	4.358691e-11
4.806275e-01	4.932138e-11
4.806339e-01	5.395260e-11
4.806516e-01	4.489518e-11
4.806603e-01	5.055174e-11
4.806631e-01	4.371823e-11
4.806633e-01	5.296227e-11
4.806895e-01	4.958935e-11
4.806959e-01	5.657984e-11
4.807135e-01	4.443637e-11
4.807222e-01	5.017165e-11
4.807251e-01	4.401081e-11
4.807514e-01	4.995029e-11
4.807579e-01	5.990209e-11
4.807726e-01	5.763585e-11
4.807754e-01	4.400963e-11
4.807842e-01	4.997850e-11
4.807865e-01	5.702627e-11
4.807871e-01	4.446612e-11
4.808134e-01	5.041295e-11
4.808300e-01	5.382010e-11
4.808346e-01	5.410051e-11
4.808373e-01	4.355148e-11
4.808462e-01	4.994724e-11
4.808485e-01	5.379122e-11
4.808490e-01	4.507885e-11
4.808754e-01	5.099618e-11
4.808869e-01	5.946850e-11
4.808874e-01	5.920511e-11
4.808926e-01	5.904332e-11
4.808966e-01	5.108421e-11
4.808993e-01	4.301462e-11
4.809081e-01	5.004457e-11
4.809105e-01	5.136972e-11
4.809110e-01	4.583673e-11
4.809153e-01	5.909826e-11
4.809168e-01	5.874739e-11
4.809374e-01	5.172823e-11
4.809489e-01	5.713508e-11
4.809494e-01	5.466583e-11
4.809546e-01	5.771728e-11
4.809586e-01	4.856077e-11
4.809612e-01	4.237273e-11
4.809662e-01	5.705703e-11
4.809702e-01	5.023314e-11
4.809724e-01	4.955567e-11
4.809731e-01	4.671158e-11
4.809773e-01	5.721599e-11
4.809969e-01	5.747311e-11
4.809995e-01	5.264461e-11
4.810109e-01	5.457054e-11
4.810114e-01	5.093755e-11
4.810166e-01	5.673423e-11
4.810206e-01	4.649831e-11
4.810232e-01	4.162309e-11
4.810233e-01	5.994372e-11
4.810322e-01	5.047665e-11
4.810345e-01	4.821012e-11
4.810351e-01	4.767271e-11
4.810394e-01	5.538143e-11
4.810615e-01	5.378493e-11
4.810729e-01	5.196160e-11
4.810734e-01	4.798629e-11
4.810787e-01	5.603837e-11
4.810827e-01	4.486607e-11
4.810838e-01	5.890507e-11
4.810852e-01	4.078567e-11
4.810853e-01	5.896693e-11
4.810942e-01	5.831607e-11
4.810942e-01	5.074490e-11
4.810965e-01	4.723812e-11
4.810971e-01	4.868174e-11
4.811014e-01	5.354678e-11
4.811125e-01	5.931687e-11
4.811236e-01	5.518894e-11
4.811331e-01	5.159103e-11
4.811349e-01	4.944695e-11
4.811354e-01	4.571211e-11
4.811407e-01	5.558355e-11
4.811421e-01	5.843479e-11
4.811448e-01	4.364987e-11
4.811472e-01	3.989834e-11
4.811473e-01	5.794650e-11
4.811562e-01	5.683302e-11
4.811563e-01	5.101794e-11
4.811565e-01	5.941902e-11
4.811585e-01	4.658237e-11
4.811592e-01	4.969857e-11
4.811634e-01	5.170571e-11
4.811857e-01	5.692366e-11
4.811970e-01	4.713745e-11
4.811975e-01	4.401587e-11
4.812028e-01	5.533620e-11
4.812041e-01	5.588628e-11
4.812048e-01	5.957653e-11
4.812061e-01	5.797156e-11
4.812068e-01	4.284177e-11
4.812092e-01	3.900955e-11
4.812094e-01	5.693232e-11
4.812183e-01	5.597501e-11
4.812184e-01	5.128790e-11
4.812185e-01	5.865719e-11
4.812206e-01	4.619742e-11
4.812213e-01	5.068596e-11
4.812255e-01	4.988935e-11
4.812477e-01	5.895502e-11
4.812590e-01	4.509158e-11
4.812595e-01	4.281020e-11
4.812649e-01	5.527491e-11
4.812662e-01	5.352090e-11
4.812669e-01	5.871072e-11
4.812682e-01	5.507197e-11
4.812689e-01	4.245235e-11
4.812713e-01	3.817053e-11
4.812714e-01	5.596589e-11
4.812796e-01	5.709372e-11
4.812804e-01	5.574645e-11
4.812804e-01	5.155794e-11
4.812806e-01	5.798748e-11
4.812826e-01	4.605051e-11
4.812834e-01	5.161372e-11
4.812876e-01	4.815307e-11
4.813001e-01	4.896298e-11
4.813211e-01	4.334771e-11
4.813216e-01	4.202396e-11
4.813270e-01	5.538675e-11
4.813284e-01	5.141457e-11
4.813290e-01	5.806858e-11
4.813303e-01	5.265729e-11
4.813310e-01	4.251095e-11
4.813333e-01	3.742894e-11
4.813335e-01	5.508755e-11
4.813425e-01	5.619848e-11
4.813426e-01	5.183837e-11
4.813427e-01	5.739663e-11
4.813447e-01	4.611251e-11
4.813455e-01	5.246171e-11
4.813497e-01	4.655879e-11
4.813832e-01	4.192675e-11
4.813837e-01	4.160125e-11
4.813892e-01	5.566060e-11
4.813905e-01	4.964340e-11
4.813911e-01	5.756611e-11
4.813924e-01	5.070963e-11
4.813932e-01	4.307021e-11
4.813943e-01	5.994971e-11
4.813954e-01	3.682505e-11
4.813955e-01	5.434138e-11
4.814046e-01	5.742999e-11
4.814047e-01	5.214079e-11
4.814048e-01	5.687658e-11
4.814068e-01	4.635365e-11
4.814076e-01	5.322127e-11
4.814118e-01	4.515927e-11
4.814453e-01	4.083862e-11
4.814458e-01	4.149827e-11
4.814468e-01	5.543395e-11
4.814513e-01	5.607838e-11
4.814526e-01	4.825168e-11
4.814533e-01	5.716225e-11
4.814545e-01	4.920123e-11
4.814553e-01	4.421381e-11
4.814564e-01	5.854678e-11
4.814575e-01	3.639040e-11
4.814576e-01	5.377559e-11
4.814668e-01	5.959439e-11
4.814668e-01	5.247181e-11
4.814669e-01	5.642314e-11
4.814672e-01	4.872242e-11
4.814689e-01	4.674119e-11
4.814698e-01	5.389492e-11
4.814739e-01	4.398519e-11
4.814981e-01	5.667026e-11
4.815075e-01	4.008666e-11
4.815080e-01	4.167978e-11
4.815135e-01	5.660587e-11
4.815148e-01	4.726993e-11
4.815154e-01	5.684373e-11
4.815167e-01	4.809668e-11
4.815175e-01	4.607014e-11
4.815186e-01	5.739765e-11
4.815196e-01	3.614828e-11
4.815197e-01	5.343921e-11
4.815290e-01	5.282772e-11
4.815290e-01	5.603382e-11
4.815310e-01	4.723906e-11
4.815320e-01	5.449495e-11
4.815361e-01	4.305284e-11
4.815696e-01	3.967030e-11
4.815701e-01	4.211592e-11
4.815756e-01	5.718551e-11
4.815770e-01	4.671511e-11
4.815776e-01	5.661932e-11
4.815789e-01	4.735450e-11
4.815797e-01	4.883869e-11
4.815808e-01	5.649540e-11
4.815817e-01	3.611540e-11
4.815819e-01	5.337657e-11
4.815911e-01	5.319144e-11
4.815912e-01	5.570364e-11
4.815932e-01	4.780934e-11
4.815941e-01	5.504110e-11
4.815983e-01	4.234617e-11
4.816142e-01	5.464875e-11
4.816318e-01	3.958602e-11
4.816323e-01	4.277975e-11
4.816345e-01	5.016659e-11
4.816378e-01	5.773447e-11
4.816392e-01	4.659642e-11
4.816398e-01	5.650668e-11
4.816411e-01	4.692806e-11
4.816418e-01	5.281632e-11
4.816429e-01	5.584053e-11
4.816439e-01	3.630398e-11
4.816440e-01	5.362180e-11
4.816533e-01	5.542974e-11
4.816533e-01	5.353299e-11
4.816554e-01	4.841810e-11
4.816563e-01	5.555780e-11
4.816604e-01	4.183159e-11
4.816654e-01	5.560344e-11
4.816654e-01	5.789454e-11
4.816939e-01	3.982634e-11
4.816944e-01	4.364580e-11
4.817000e-01	5.815183e-11
4.817014e-01	4.692008e-11
4.817020e-01	5.652153e-11
4.817033e-01	4.676641e-11
4.817041e-01	5.847479e-11
4.817051e-01	5.543354e-11
4.817060e-01	3.672395e-11
4.817061e-01	5.419406e-11
4.817155e-01	5.519980e-11
4.817155e-01	5.381429e-11
4.817175e-01	4.902935e-11
4.817185e-01	5.607093e-11
4.817226e-01	4.145884e-11
4.817561e-01	4.037649e-11
4.817566e-01	4.468954e-11
4.817623e-01	5.833667e-11
4.817636e-01	4.769236e-11
4.817642e-01	5.666925e-11
4.817655e-01	4.681571e-11
4.817673e-01	5.526798e-11
4.817682e-01	3.738510e-11
4.817683e-01	5.509428e-11
4.817777e-01	5.499880e-11
4.817777e-01	5.399824e-11
4.817797e-01	4.962583e-11
4.817808e-01	5.660425e-11
4.817817e-01	5.510915e-11
4.817847e-01	5.918125e-11
4.817848e-01	4.116695e-11
4.818018e-01	5.212442e-11
4.818183e-01	4.120790e-11
4.818188e-01	4.588728e-11
4.818245e-01	5.821435e-11
4.818258e-01	4.892044e-11
4.818265e-01	5.693922e-11
4.818277e-01	4.702209e-11
4.818296e-01	5.532551e-11
4.818304e-01	3.829887e-11
4.818305e-01	5.630365e-11
4.818329e-01	5.374238e-11
4.818399e-01	5.480860e-11
4.818400e-01	5.406031e-11
4.818419e-01	5.020406e-11
4.818430e-01	5.717578e-11
4.818471e-01	4.089286e-11
4.818806e-01	4.226823e-11
4.818811e-01	4.721543e-11
4.818868e-01	5.776216e-11
4.818881e-01	5.061056e-11
4.818887e-01	5.730183e-11
4.818900e-01	4.733629e-11
4.818918e-01	5.557420e-11
4.818926e-01	3.947974e-11
4.818927e-01	5.778490e-11
4.819021e-01	5.461026e-11
4.819022e-01	5.399913e-11
4.819042e-01	5.078104e-11
4.819053e-01	5.779446e-11
4.819093e-01	4.058241e-11
4.819428e-01	4.346922e-11
4.819433e-01	4.864777e-11
4.819490e-01	5.702273e-11
4.819492e-01	5.644078e-11
4.819504e-01	5.276241e-11
4.819510e-01	5.770875e-11
4.819522e-01	4.771967e-11
4.819523e-01	5.742668e-11
4.819541e-01	5.597074e-11
4.819548e-01	4.094542e-11
4.819549e-01	5.948777e-11
4.819644e-01	5.438669e-11
4.819645e-01	5.384182e-11
4.819664e-01	5.139683e-11
4.819675e-01	5.845766e-11
4.819693e-01	5.335610e-11
4.819716e-01	4.020155e-11
4.820004e-01	5.585522e-11
4.820051e-01	4.467660e-11
4.820056e-01	5.014963e-11
4.820113e-01	5.609809e-11
4.820127e-01	5.536383e-11
4.820133e-01	5.809697e-11
4.820145e-01	4.814988e-11
4.820163e-01	5.646673e-11
4.820170e-01	4.271538e-11
4.820266e-01	5.412487e-11
4.820268e-01	5.364150e-11
4.820287e-01	5.211528e-11
4.820298e-01	5.915008e-11
4.820338e-01	3.974426e-11
4.820673e-01	4.571183e-11
4.820678e-01	5.166933e-11
4.820736e-01	5.512733e-11
4.820750e-01	5.835446e-11
4.820756e-01	5.839717e-11
4.820768e-01	4.862386e-11
4.820786e-01	5.701749e-11
4.820793e-01	4.480614e-11
4.820889e-01	5.381689e-11
4.820891e-01	5.346742e-11
4.820909e-01	5.302378e-11
4.820921e-01	5.984442e-11
4.820961e-01	3.923399e-11
4.821169e-01	5.714091e-11
4.821200e-01	5.705202e-11
4.821296e-01	4.637751e-11
4.821301e-01	5.313553e-11
4.821360e-01	5.425901e-11
4.821369e-01	5.387143e-11
4.821379e-01	5.854785e-11
4.821391e-01	4.915621e-11
4.821409e-01	5.759051e-11
4.821415e-01	4.722487e-11
4.821512e-01	5.345981e-11
4.821514e-01	5.339122e-11
4.821532e-01	5.423371e-11
4.821584e-01	3.871823e-11
4.821875e-01	5.829720e-11
4.821919e-01	4.651041e-11
4.821924e-01	5.443096e-11
4.821983e-01	5.363005e-11
4.822003e-01	5.849224e-11
4.822014e-01	4.977205e-11
4.822032e-01	5.816907e-11
4.822038e-01	4.994154e-11
4.822135e-01	5.305456e-11
4.822137e-01	5.347336e-11
4.822155e-01	5.588354e-11
4.822208e-01	3.822623e-11
4.822499e-01	5.674304e-11
4.822542e-01	4.604397e-11
4.822547e-01	5.543758e-11
4.822606e-01	5.335204e-11
4.822626e-01	5.821366e-11
4.822638e-01	5.049537e-11
4.822656e-01	5.874850e-11
4.822661e-01	5.288188e-11
4.822758e-01	5.260487e-11
4.822761e-01	5.375230e-11
4.822779e-01	5.814656e-11
4.822831e-01	3.788963e-11
4.822848e-01	5.582741e-11
4.822878e-01	5.731033e-11
4.823046e-01	5.512093e-11
4.823122e-01	5.534800e-11
4.823166e-01	4.504202e-11
4.823171e-01	5.604226e-11
4.823230e-01	5.353522e-11
4.823250e-01	5.770719e-11
4.823261e-01	5.133476e-11
4.823279e-01	5.932559e-11
4.823284e-01	5.589206e-11
4.823382e-01	5.211693e-11
4.823384e-01	5.423733e-11
4.823455e-01	3.773694e-11
4.823746e-01	5.410049e-11
4.823789e-01	4.367642e-11
4.823794e-01	5.617829e-11
4.823854e-01	5.425043e-11
4.823874e-01	5.698790e-11
4.823885e-01	5.226926e-11
4.823903e-01	5.988563e-11
4.823908e-01	5.873439e-11
4.824005e-01	5.159997e-11
4.824008e-01	5.490522e-11
4.824078e-01	3.782451e-11
4.824370e-01	5.298474e-11
4.824413e-01	4.216268e-11
4.824418e-01	5.584904e-11
4.824478e-01	5.558295e-11
4.824498e-01	5.607953e-11
4.824509e-01	5.323788e-11
4.824527e-01	5.322218e-11
4.824558e-01	5.730970e-11
4.824629e-01	5.106748e-11
4.824632e-01	5.570170e-11
4.824702e-01	3.820258e-11
4.824724e-01	5.866552e-11
4.824994e-01	5.198195e-11
4.825037e-01	4.069593e-11
4.825042e-01	5.512367e-11
4.825102e-01	5.761665e-11
4.825122e-01	5.500783e-11
4.825133e-01	5.413849e-11
4.825253e-01	5.053823e-11
4.825256e-01	5.654980e-11
4.825326e-01	3.895202e-11
4.825352e-01	5.931000e-11
4.825619e-01	5.107294e-11
4.825661e-01	3.941687e-11
4.825666e-01	5.411026e-11
4.825746e-01	5.379877e-11
4.825758e-01	5.484265e-11
4.825877e-01	5.003618e-11
4.825881e-01	5.736654e-11
4.825951e-01	4.005059e-11
4.825976e-01	5.792431e-11
4.826089e-01	5.812020e-11
4.826207e-01	5.118982e-11
4.826238e-01	5.633294e-11
4.826243e-01	5.024154e-11
4.826285e-01	3.840805e-11
4.826290e-01	5.292494e-11
4.826371e-01	5.248177e-11
4.826382e-01	5.522955e-11
4.826404e-01	5.947296e-11
4.826501e-01	4.958893e-11
4.826505e-01	5.808571e-11
4.826575e-01	4.157321e-11
4.826601e-01	5.693057e-11
4.826713e-01	5.562476e-11
